InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV003739,SC1165,Vintage Mug,42,2023-09-30 04:20:24.244848,135.79,C00143,France
INV003740,SC1919,Bamboo Tray,46,2023-09-30 06:05:15.423084,118.82,C00211,United Kingdom
INV003741,SC9305,Throw Pillow,34,2023-09-30 07:50:06.601320,35.51,C00285,United Kingdom
INV003742,SC4504,Metal Lantern,36,2023-09-30 09:34:57.779555,59.75,C00006,United Kingdom
INV003743,SC1991,Metal Lantern,2,2023-09-30 11:19:48.957791,41.39,C00218,United Kingdom
INV003744,SC7047,Bamboo Tray,18,2023-09-30 13:04:40.136027,147.69,C00027,United Kingdom
INV003745,SC4839,Throw Pillow,13,2023-09-30 14:49:31.314262,128.35,C00227,United Kingdom
INV003746,SC2258,Bamboo Tray,5,2023-09-30 16:34:22.492498,139.64,,United Kingdom
INV003747,SC8609,Metal Lantern,20,2023-09-30 18:19:13.670734,118.63,C00389,United Kingdom
INV003748,SC9706,Wall Clock,2,2023-09-30 20:04:04.848969,69.27,C00056,Japan
INV003749,SC5804,Wooden Frame,11,2023-09-30 21:48:56.027205,32.01,C00368,United Kingdom
INV003750,SC1067,Metal Lantern,30,2023-09-30 23:33:47.205441,32.4,C00310,United Kingdom
INV003751,SC6660,Wooden Frame,32,2023-10-01 01:18:38.383676,24.02,C00336,Netherlands
INV003752,SC5478,Vintage Mug,32,2023-10-01 03:03:29.561912,82.68,C00105,USA
INV003753,SC9210,Wooden Frame,38,2023-10-01 04:48:20.740148,138.12,C00018,Germany
INV003754,SC4521,Wall Clock,28,2023-10-01 06:33:11.918383,148.78,C00205,Belgium
INV003755,SC1572,Throw Pillow,10,2023-10-01 08:18:03.096619,44.16,C00043,United Kingdom
INV003756,SC8082,Wooden Frame,22,2023-10-01 10:02:54.274854,105.05,C00089,United Kingdom
INV003757,SC8832,Scented Candle,17,2023-10-01 11:47:45.453090,90.17,C00074,United Kingdom
INV003758,SC6395,Glass Vase,22,2023-10-01 13:32:36.631326,74.11,C00157,Australia
INV003759,SC3258,Metal Lantern,43,2023-10-01 15:17:27.809561,100.37,C00266,Germany
INV003760,SC7039,Throw Pillow,19,2023-10-01 17:02:18.987797,56.65,C00134,Netherlands
INV003761,SC1650,Cotton Bag,17,2023-10-01 18:47:10.166033,141.76,C00089,United Kingdom
INV003762,SC6741,Vintage Mug,24,2023-10-01 20:32:01.344268,106.26,C00236,Netherlands
INV003763,SC7838,Glass Vase,36,2023-10-01 22:16:52.522504,113.5,C00132,United Kingdom
INV003764,SC3587,Scented Candle,32,2023-10-02 00:01:43.700740,37.5,C00229,Germany
INV003765,SC8876,Ceramic Bowl,46,2023-10-02 01:46:34.878975,26.53,C00034,France
INV003766,SC4262,Wall Clock,36,2023-10-02 03:31:26.057211,60.06,C00083,Netherlands
INV003767,SC2338,Bamboo Tray,28,2023-10-02 05:16:17.235447,115.35,C00132,United Kingdom
INV003768,SC5996,Glass Vase,14,2023-10-02 07:01:08.413682,140.91,C00354,USA
INV003769,SC6780,Throw Pillow,36,2023-10-02 08:45:59.591918,64.96,C00204,Spain
INV003770,SC3827,Throw Pillow,6,2023-10-02 10:30:50.770154,116.46,C00287,United Kingdom
INV003771,SC6232,Throw Pillow,9,2023-10-02 12:15:41.948389,71.36,C00336,Japan
INV003772,SC3217,Vintage Mug,21,2023-10-02 14:00:33.126625,45.34,C00316,Netherlands
INV003773,SC4539,Wooden Frame,12,2023-10-02 15:45:24.304860,111.28,C00258,Germany
INV003774,SC8845,Metal Lantern,30,2023-10-02 17:30:15.483096,120.03,C00292,United Kingdom
INV003775,SC5383,Ceramic Bowl,31,2023-10-02 19:15:06.661332,31.62,,France
INV003776,SC3961,Bamboo Tray,40,2023-10-02 20:59:57.839567,46.82,C00151,United Kingdom
INV003777,SC4226,Throw Pillow,4,2023-10-02 22:44:49.017803,74.97,C00359,Germany
INV003778,SC7837,Bamboo Tray,31,2023-10-03 00:29:40.196039,29.2,C00247,Germany
INV003779,SC8031,Cotton Bag,27,2023-10-03 02:14:31.374274,139.43,C00175,Netherlands
INV003780,SC4716,Vintage Mug,25,2023-10-03 03:59:22.552510,89.31,C00372,United Kingdom
INV003781,SC4414,Throw Pillow,5,2023-10-03 05:44:13.730746,19.5,C00357,USA
INV003782,SC2448,Cotton Bag,6,2023-10-03 07:29:04.908981,28.83,,United Kingdom
INV003783,SC1570,Ceramic Bowl,5,2023-10-03 09:13:56.087217,143.22,C00080,Germany
INV003784,SC3904,Ceramic Bowl,27,2023-10-03 10:58:47.265453,111.12,C00107,Spain
INV003785,SC3505,Metal Lantern,8,2023-10-03 12:43:38.443688,110.56,C00300,Australia
INV003786,SC1917,Scented Candle,9,2023-10-03 14:28:29.621924,12.27,C00305,United Kingdom
INV003787,SC7982,Metal Lantern,15,2023-10-03 16:13:20.800160,134.45,C00344,Germany
INV003788,SC8427,Wooden Frame,36,2023-10-03 17:58:11.978395,67.39,C00058,United Kingdom
INV003789,SC7336,Bamboo Tray,41,2023-10-03 19:43:03.156631,99.47,,Australia
INV003790,SC2678,Wall Clock,7,2023-10-03 21:27:54.334866,144.01,C00135,United Kingdom
INV003791,SC1615,Ceramic Bowl,32,2023-10-03 23:12:45.513102,16.35,C00350,Spain
INV003792,SC8086,Wall Clock,8,2023-10-04 00:57:36.691338,73.12,C00169,Australia
INV003793,SC5749,Vintage Mug,47,2023-10-04 02:42:27.869573,8.87,C00334,United Kingdom
INV003794,SC4505,Glass Vase,15,2023-10-04 04:27:19.047809,75.68,C00122,United Kingdom
INV003795,SC5529,Throw Pillow,37,2023-10-04 06:12:10.226045,38.96,C00236,United Kingdom
INV003796,SC2135,Vintage Mug,19,2023-10-04 07:57:01.404280,136.79,C00399,Germany
INV003797,SC9566,Ceramic Bowl,39,2023-10-04 09:41:52.582516,60.68,C00076,France
INV003798,SC8226,Cotton Bag,6,2023-10-04 11:26:43.760752,95.63,C00309,France
INV003799,SC6162,Bamboo Tray,19,2023-10-04 13:11:34.938987,129.25,C00023,Spain
INV003800,SC1206,Wall Clock,28,2023-10-04 14:56:26.117223,147.58,C00333,United Kingdom
INV003801,SC5875,Metal Lantern,17,2023-10-04 16:41:17.295459,76.32,C00073,Sweden
INV003802,SC2319,Glass Vase,42,2023-10-04 18:26:08.473694,69.18,C00088,United Kingdom
INV003803,SC2141,Scented Candle,19,2023-10-04 20:10:59.651930,12.75,C00103,United Kingdom
INV003804,SC5627,Vintage Mug,31,2023-10-04 21:55:50.830166,3.39,C00094,Netherlands
INV003805,SC8389,Scented Candle,11,2023-10-04 23:40:42.008401,91.91,C00316,USA
INV003806,SC3690,Wall Clock,15,2023-10-05 01:25:33.186637,11.22,C00266,Germany
INV003807,SC8323,Wall Clock,10,2023-10-05 03:10:24.364872,57.99,C00253,Spain
INV003808,SC4255,Throw Pillow,43,2023-10-05 04:55:15.543108,2.04,C00358,Belgium
INV003809,SC9281,Cotton Bag,23,2023-10-05 06:40:06.721344,92.86,C00058,Spain
INV003810,SC6213,Cotton Bag,3,2023-10-05 08:24:57.899579,64.67,C00399,United Kingdom
INV003811,SC5108,Wooden Frame,3,2023-10-05 10:09:49.077815,20.36,C00009,USA
INV003812,SC4020,Metal Lantern,18,2023-10-05 11:54:40.256051,45.51,C00013,Spain
INV003813,SC2857,Ceramic Bowl,25,2023-10-05 13:39:31.434286,86.09,C00393,Netherlands
INV003814,SC9996,Ceramic Bowl,43,2023-10-05 15:24:22.612522,99.02,C00131,Spain
INV003815,SC3789,Wall Clock,20,2023-10-05 17:09:13.790758,70.16,C00222,Japan
INV003816,SC4875,Vintage Mug,29,2023-10-05 18:54:04.968993,120.89,C00329,Germany
INV003817,SC8605,Bamboo Tray,22,2023-10-05 20:38:56.147229,18.2,C00372,United Kingdom
INV003818,SC9135,Ceramic Bowl,15,2023-10-05 22:23:47.325465,14.06,C00153,Germany
INV003819,SC7055,Ceramic Bowl,39,2023-10-06 00:08:38.503700,8.07,C00381,United Kingdom
INV003820,SC4882,Vintage Mug,10,2023-10-06 01:53:29.681936,81.07,,United Kingdom
INV003821,SC8175,Metal Lantern,21,2023-10-06 03:38:20.860172,106.38,C00071,Australia
INV003822,SC8129,Glass Vase,29,2023-10-06 05:23:12.038407,20.88,C00345,United Kingdom
INV003823,SC6021,Cotton Bag,32,2023-10-06 07:08:03.216643,96.38,C00020,Netherlands
INV003824,SC5735,Throw Pillow,10,2023-10-06 08:52:54.394878,72.33,C00081,USA
INV003825,SC3387,Throw Pillow,13,2023-10-06 10:37:45.573114,148.12,,Germany
INV003826,SC7582,Throw Pillow,47,2023-10-06 12:22:36.751350,108.04,C00346,Belgium
INV003827,SC6866,Vintage Mug,23,2023-10-06 14:07:27.929585,99.13,C00019,United Kingdom
INV003828,SC3566,Throw Pillow,23,2023-10-06 15:52:19.107821,86.21,C00165,USA
INV003829,SC1975,Wall Clock,31,2023-10-06 17:37:10.286057,149.61,C00368,USA
INV003830,SC8212,Wooden Frame,4,2023-10-06 19:22:01.464292,147.1,C00387,United Kingdom
INV003831,SC2262,Vintage Mug,49,2023-10-06 21:06:52.642528,81.41,C00107,United Kingdom
INV003832,SC6047,Vintage Mug,3,2023-10-06 22:51:43.820764,69.09,C00377,United Kingdom
INV003833,SC8382,Cotton Bag,21,2023-10-07 00:36:34.998999,70.12,C00348,USA
INV003834,SC7231,Throw Pillow,2,2023-10-07 02:21:26.177235,65.11,C00214,USA
INV003835,SC4327,Scented Candle,4,2023-10-07 04:06:17.355471,80.41,C00239,United Kingdom
INV003836,SC6630,Glass Vase,1,2023-10-07 05:51:08.533706,42.13,C00147,Australia
INV003837,SC3259,Wooden Frame,15,2023-10-07 07:35:59.711942,139.13,C00181,United Kingdom
INV003838,SC2257,Vintage Mug,33,2023-10-07 09:20:50.890178,74.3,C00336,Germany
INV003839,SC1464,Wooden Frame,6,2023-10-07 11:05:42.068413,126.54,C00198,Japan
INV003840,SC4294,Vintage Mug,7,2023-10-07 12:50:33.246649,72.08,C00287,United Kingdom
INV003841,SC7774,Metal Lantern,19,2023-10-07 14:35:24.424884,108.17,C00053,Sweden
INV003842,SC8431,Cotton Bag,44,2023-10-07 16:20:15.603120,51.53,C00369,USA
INV003843,SC2230,Wall Clock,1,2023-10-07 18:05:06.781356,94.28,C00240,Japan
INV003844,SC4805,Metal Lantern,39,2023-10-07 19:49:57.959591,75.51,C00290,United Kingdom
INV003845,SC7419,Bamboo Tray,19,2023-10-07 21:34:49.137827,56.02,C00287,United Kingdom
INV003846,SC6750,Throw Pillow,45,2023-10-07 23:19:40.316063,132.41,C00188,United Kingdom
INV003847,SC4856,Bamboo Tray,26,2023-10-08 01:04:31.494298,18.24,C00395,Spain
INV003848,SC4135,Glass Vase,44,2023-10-08 02:49:22.672534,73.81,C00006,Australia
INV003849,SC7953,Scented Candle,12,2023-10-08 04:34:13.850770,30.36,C00283,United Kingdom
INV003850,SC7034,Wall Clock,22,2023-10-08 06:19:05.029005,129.37,C00263,USA
INV003851,SC5589,Metal Lantern,13,2023-10-08 08:03:56.207241,39.14,C00049,United Kingdom
INV003852,SC2546,Wooden Frame,28,2023-10-08 09:48:47.385477,95.56,C00352,United Kingdom
INV003853,SC7065,Wooden Frame,14,2023-10-08 11:33:38.563712,26.09,C00200,Germany
INV003854,SC2094,Glass Vase,22,2023-10-08 13:18:29.741948,61.63,C00060,United Kingdom
INV003855,SC3411,Vintage Mug,30,2023-10-08 15:03:20.920184,135.05,C00033,United Kingdom
INV003856,SC3617,Wooden Frame,44,2023-10-08 16:48:12.098419,26.16,C00303,Germany
INV003857,SC9954,Throw Pillow,20,2023-10-08 18:33:03.276655,99.98,C00244,USA
INV003858,SC5145,Scented Candle,44,2023-10-08 20:17:54.454890,31.87,C00172,USA
INV003859,SC3775,Cotton Bag,27,2023-10-08 22:02:45.633126,63.24,C00207,Germany
INV003860,SC7628,Throw Pillow,38,2023-10-08 23:47:36.811362,81.78,C00375,Spain
INV003861,SC4155,Scented Candle,42,2023-10-09 01:32:27.989597,87.23,C00283,France
INV003862,SC4970,Glass Vase,41,2023-10-09 03:17:19.167833,90.97,C00022,United Kingdom
INV003863,SC8972,Throw Pillow,34,2023-10-09 05:02:10.346069,96.56,C00047,Spain
INV003864,SC9775,Cotton Bag,39,2023-10-09 06:47:01.524304,41.86,C00349,Netherlands
INV003865,SC6415,Cotton Bag,41,2023-10-09 08:31:52.702540,61.1,C00158,Australia
INV003866,SC5331,Ceramic Bowl,44,2023-10-09 10:16:43.880776,7.04,C00258,Australia
INV003867,SC2942,Vintage Mug,37,2023-10-09 12:01:35.059011,115.66,C00143,Netherlands
INV003868,SC7026,Glass Vase,1,2023-10-09 13:46:26.237247,125.81,C00047,Germany
INV003869,SC9301,Throw Pillow,15,2023-10-09 15:31:17.415483,31.09,C00027,USA
INV003870,SC1191,Wall Clock,32,2023-10-09 17:16:08.593718,31.41,C00027,United Kingdom
INV003871,SC1861,Wall Clock,8,2023-10-09 19:00:59.771954,7.74,C00397,Belgium
INV003872,SC7711,Glass Vase,33,2023-10-09 20:45:50.950190,145.6,C00145,United Kingdom
INV003873,SC1649,Throw Pillow,18,2023-10-09 22:30:42.128425,121.37,C00075,United Kingdom
INV003874,SC5134,Metal Lantern,45,2023-10-10 00:15:33.306661,55.06,C00187,Australia
INV003875,SC8587,Metal Lantern,29,2023-10-10 02:00:24.484896,73.06,C00010,Germany
INV003876,SC9828,Vintage Mug,32,2023-10-10 03:45:15.663132,44.86,C00121,USA
INV003877,SC2036,Throw Pillow,33,2023-10-10 05:30:06.841368,90.19,C00289,Germany
INV003878,SC5131,Cotton Bag,5,2023-10-10 07:14:58.019603,108.02,C00165,Netherlands
INV003879,SC3148,Wooden Frame,18,2023-10-10 08:59:49.197839,67.93,C00382,United Kingdom
INV003880,SC6457,Wall Clock,48,2023-10-10 10:44:40.376075,131.23,C00264,United Kingdom
INV003881,SC7079,Throw Pillow,10,2023-10-10 12:29:31.554310,78.28,C00161,Germany
INV003882,SC3430,Throw Pillow,36,2023-10-10 14:14:22.732546,22.92,C00391,Australia
INV003883,SC2879,Wooden Frame,33,2023-10-10 15:59:13.910782,93.91,C00327,Netherlands
INV003884,SC8542,Wooden Frame,23,2023-10-10 17:44:05.089017,70.14,C00391,Australia
INV003885,SC3011,Scented Candle,40,2023-10-10 19:28:56.267253,140.45,C00297,Japan
INV003886,SC4373,Ceramic Bowl,5,2023-10-10 21:13:47.445489,59.7,C00118,Netherlands
INV003887,SC8357,Vintage Mug,34,2023-10-10 22:58:38.623724,61.33,C00311,Sweden
INV003888,SC2289,Wall Clock,24,2023-10-11 00:43:29.801960,98.14,C00263,United Kingdom
INV003889,SC2447,Wooden Frame,17,2023-10-11 02:28:20.980196,79.76,C00084,United Kingdom
INV003890,SC4199,Metal Lantern,31,2023-10-11 04:13:12.158431,57.11,C00146,United Kingdom
INV003891,SC7381,Glass Vase,7,2023-10-11 05:58:03.336667,148.48,C00171,United Kingdom
INV003892,SC8522,Metal Lantern,17,2023-10-11 07:42:54.514902,46.37,C00334,France
INV003893,SC7059,Scented Candle,28,2023-10-11 09:27:45.693138,42.71,C00309,France
INV003894,SC4183,Scented Candle,38,2023-10-11 11:12:36.871374,129.87,C00014,Australia
INV003895,SC6462,Wooden Frame,22,2023-10-11 12:57:28.049609,2.0,,Spain
INV003896,SC4216,Scented Candle,15,2023-10-11 14:42:19.227845,31.39,C00369,Japan
INV003897,SC4136,Cotton Bag,37,2023-10-11 16:27:10.406081,89.18,C00251,Belgium
INV003898,SC4318,Bamboo Tray,15,2023-10-11 18:12:01.584316,25.62,C00057,United Kingdom
INV003899,SC3782,Throw Pillow,25,2023-10-11 19:56:52.762552,147.89,C00347,United Kingdom
INV003900,SC8657,Throw Pillow,21,2023-10-11 21:41:43.940788,70.43,C00302,United Kingdom
INV003901,SC5920,Wooden Frame,38,2023-10-11 23:26:35.119023,90.21,C00347,United Kingdom
INV003902,SC7324,Scented Candle,2,2023-10-12 01:11:26.297259,25.32,C00133,France
INV003903,SC7327,Glass Vase,27,2023-10-12 02:56:17.475495,44.47,C00170,France
INV003904,SC9417,Cotton Bag,49,2023-10-12 04:41:08.653730,92.77,C00102,United Kingdom
INV003905,SC1776,Vintage Mug,32,2023-10-12 06:25:59.831966,83.11,C00106,Netherlands
INV003906,SC6208,Scented Candle,21,2023-10-12 08:10:51.010202,117.98,C00171,Spain
INV003907,SC1687,Cotton Bag,4,2023-10-12 09:55:42.188437,41.48,C00128,United Kingdom
INV003908,SC1529,Ceramic Bowl,44,2023-10-12 11:40:33.366673,98.55,C00250,Germany
INV003909,SC6067,Vintage Mug,19,2023-10-12 13:25:24.544908,44.71,C00032,Belgium
INV003910,SC9080,Throw Pillow,2,2023-10-12 15:10:15.723144,88.63,C00216,France
INV003911,SC6518,Ceramic Bowl,26,2023-10-12 16:55:06.901380,91.35,C00262,United Kingdom
INV003912,SC3153,Wooden Frame,34,2023-10-12 18:39:58.079615,19.59,C00330,United Kingdom
INV003913,SC7094,Wall Clock,14,2023-10-12 20:24:49.257851,82.97,C00244,United Kingdom
INV003914,SC7974,Wooden Frame,15,2023-10-12 22:09:40.436087,3.27,C00391,United Kingdom
INV003915,SC5774,Glass Vase,20,2023-10-12 23:54:31.614322,75.93,,USA
INV003916,SC8692,Cotton Bag,34,2023-10-13 01:39:22.792558,105.08,C00290,United Kingdom
INV003917,SC4103,Wall Clock,36,2023-10-13 03:24:13.970794,12.32,C00263,United Kingdom
INV003918,SC3440,Vintage Mug,19,2023-10-13 05:09:05.149029,140.9,C00337,United Kingdom
INV003919,SC5135,Vintage Mug,9,2023-10-13 06:53:56.327265,69.63,C00333,Spain
INV003920,SC8124,Ceramic Bowl,7,2023-10-13 08:38:47.505501,140.85,C00314,United Kingdom
INV003921,SC6201,Glass Vase,30,2023-10-13 10:23:38.683736,17.45,C00085,United Kingdom
INV003922,SC1844,Throw Pillow,13,2023-10-13 12:08:29.861972,142.56,C00329,Australia
INV003923,SC1446,Scented Candle,27,2023-10-13 13:53:21.040208,17.72,C00045,Germany
INV003924,SC4915,Scented Candle,44,2023-10-13 15:38:12.218443,70.03,,United Kingdom
INV003925,SC4109,Wall Clock,35,2023-10-13 17:23:03.396679,140.79,C00333,United Kingdom
INV003926,SC2234,Glass Vase,13,2023-10-13 19:07:54.574914,36.06,C00200,USA
INV003927,SC7587,Glass Vase,15,2023-10-13 20:52:45.753150,6.67,C00201,Japan
INV003928,SC1226,Vintage Mug,46,2023-10-13 22:37:36.931386,119.28,C00329,United Kingdom
INV003929,SC5143,Throw Pillow,9,2023-10-14 00:22:28.109621,89.99,C00168,United Kingdom
INV003930,SC8185,Cotton Bag,45,2023-10-14 02:07:19.287857,77.82,C00240,United Kingdom
INV003931,SC6558,Throw Pillow,23,2023-10-14 03:52:10.466093,6.6,C00372,Spain
INV003932,SC1186,Metal Lantern,36,2023-10-14 05:37:01.644328,98.5,C00286,France
INV003933,SC3535,Glass Vase,40,2023-10-14 07:21:52.822564,26.99,C00190,Spain
INV003934,SC2932,Wooden Frame,3,2023-10-14 09:06:44.000800,139.78,,Netherlands
INV003935,SC3032,Bamboo Tray,34,2023-10-14 10:51:35.179035,103.33,C00145,Belgium
INV003936,SC2252,Glass Vase,19,2023-10-14 12:36:26.357271,106.49,C00359,Belgium
INV003937,SC6509,Wall Clock,28,2023-10-14 14:21:17.535507,36.04,C00389,Spain
INV003938,SC6074,Wooden Frame,23,2023-10-14 16:06:08.713742,132.29,C00209,France
INV003939,SC2881,Wall Clock,40,2023-10-14 17:50:59.891978,81.35,C00360,United Kingdom
INV003940,SC1269,Ceramic Bowl,49,2023-10-14 19:35:51.070214,128.78,C00378,France
INV003941,SC2630,Bamboo Tray,45,2023-10-14 21:20:42.248449,41.74,C00385,France
INV003942,SC5405,Bamboo Tray,7,2023-10-14 23:05:33.426685,113.69,C00208,Australia
INV003943,SC7139,Vintage Mug,41,2023-10-15 00:50:24.604920,86.82,C00222,United Kingdom
INV003944,SC2574,Glass Vase,12,2023-10-15 02:35:15.783156,8.69,C00287,Netherlands
INV003945,SC2695,Vintage Mug,14,2023-10-15 04:20:06.961392,61.69,,Germany
INV003946,SC4258,Scented Candle,46,2023-10-15 06:04:58.139627,28.81,C00365,Australia
INV003947,SC4262,Wall Clock,15,2023-10-15 07:49:49.317863,54.84,C00072,United Kingdom
INV003948,SC2445,Metal Lantern,3,2023-10-15 09:34:40.496099,58.43,C00240,Germany
INV003949,SC7263,Metal Lantern,15,2023-10-15 11:19:31.674334,72.03,C00127,United Kingdom
INV003950,SC9411,Scented Candle,24,2023-10-15 13:04:22.852570,90.64,C00085,Belgium
INV003951,SC1052,Ceramic Bowl,46,2023-10-15 14:49:14.030806,86.29,C00015,France
INV003952,SC6570,Metal Lantern,8,2023-10-15 16:34:05.209041,7.29,C00248,United Kingdom
INV003953,SC8579,Wall Clock,5,2023-10-15 18:18:56.387277,112.98,C00312,United Kingdom
INV003954,SC2666,Metal Lantern,4,2023-10-15 20:03:47.565513,142.45,C00283,Netherlands
INV003955,SC7901,Scented Candle,14,2023-10-15 21:48:38.743748,53.28,C00002,United Kingdom
INV003956,SC3785,Wooden Frame,16,2023-10-15 23:33:29.921984,28.19,C00074,Japan
INV003957,SC1719,Vintage Mug,20,2023-10-16 01:18:21.100220,81.69,C00064,France
INV003958,SC9597,Cotton Bag,24,2023-10-16 03:03:12.278455,106.18,C00261,United Kingdom
INV003959,SC7855,Wall Clock,6,2023-10-16 04:48:03.456691,102.32,C00347,Netherlands
INV003960,SC3294,Vintage Mug,31,2023-10-16 06:32:54.634926,92.4,C00324,United Kingdom
INV003961,SC9263,Bamboo Tray,6,2023-10-16 08:17:45.813162,23.22,C00239,USA
INV003962,SC5482,Throw Pillow,35,2023-10-16 10:02:36.991398,125.77,C00397,United Kingdom
INV003963,SC1698,Metal Lantern,15,2023-10-16 11:47:28.169633,64.7,C00337,Japan
INV003964,SC8243,Metal Lantern,29,2023-10-16 13:32:19.347869,34.39,C00341,Australia
INV003965,SC6918,Ceramic Bowl,3,2023-10-16 15:17:10.526105,14.31,C00279,USA
INV003966,SC1348,Vintage Mug,11,2023-10-16 17:02:01.704340,63.38,C00353,United Kingdom
INV003967,SC6374,Throw Pillow,3,2023-10-16 18:46:52.882576,93.27,C00380,United Kingdom
INV003968,SC8869,Metal Lantern,28,2023-10-16 20:31:44.060812,100.31,C00201,Spain
INV003969,SC1307,Bamboo Tray,10,2023-10-16 22:16:35.239047,144.47,C00293,Netherlands
INV003970,SC4416,Ceramic Bowl,33,2023-10-17 00:01:26.417283,24.24,C00286,United Kingdom
INV003971,SC5820,Vintage Mug,48,2023-10-17 01:46:17.595519,147.89,C00221,Germany
INV003972,SC4558,Ceramic Bowl,16,2023-10-17 03:31:08.773754,98.72,C00162,United Kingdom
INV003973,SC5478,Vintage Mug,10,2023-10-17 05:15:59.951990,68.95,C00183,Australia
INV003974,SC7531,Glass Vase,33,2023-10-17 07:00:51.130226,133.4,C00373,United Kingdom
INV003975,SC5620,Glass Vase,36,2023-10-17 08:45:42.308461,104.63,C00265,United Kingdom
INV003976,SC3985,Scented Candle,3,2023-10-17 10:30:33.486697,53.28,C00132,United Kingdom
INV003977,SC9112,Wall Clock,5,2023-10-17 12:15:24.664932,132.79,C00322,Germany
INV003978,SC9467,Ceramic Bowl,12,2023-10-17 14:00:15.843168,100.49,C00120,United Kingdom
INV003979,SC3547,Scented Candle,44,2023-10-17 15:45:07.021404,105.28,C00380,Japan
INV003980,SC1336,Ceramic Bowl,13,2023-10-17 17:29:58.199639,134.61,C00219,United Kingdom
INV003981,SC3979,Metal Lantern,24,2023-10-17 19:14:49.377875,68.09,C00160,Belgium
INV003982,SC4968,Cotton Bag,44,2023-10-17 20:59:40.556111,99.05,C00300,Germany
INV003983,SC1910,Ceramic Bowl,32,2023-10-17 22:44:31.734346,112.09,C00109,Germany
INV003984,SC2996,Metal Lantern,16,2023-10-18 00:29:22.912582,68.91,C00238,United Kingdom
INV003985,SC4129,Throw Pillow,32,2023-10-18 02:14:14.090818,13.89,C00293,Australia
INV003986,SC6447,Glass Vase,45,2023-10-18 03:59:05.269053,116.06,C00067,Netherlands
INV003987,SC7129,Scented Candle,37,2023-10-18 05:43:56.447289,8.6,C00316,Germany
INV003988,SC6850,Cotton Bag,36,2023-10-18 07:28:47.625525,108.11,C00187,United Kingdom
INV003989,SC5204,Bamboo Tray,21,2023-10-18 09:13:38.803760,136.76,C00036,Belgium
INV003990,SC8446,Glass Vase,47,2023-10-18 10:58:29.981996,53.02,C00049,Japan
INV003991,SC9519,Scented Candle,12,2023-10-18 12:43:21.160232,16.66,C00256,Germany
INV003992,SC1314,Cotton Bag,21,2023-10-18 14:28:12.338467,36.08,C00107,Australia
INV003993,SC2134,Bamboo Tray,21,2023-10-18 16:13:03.516703,85.0,C00008,Germany
INV003994,SC5876,Wooden Frame,43,2023-10-18 17:57:54.694938,141.48,C00236,United Kingdom
INV003995,SC9102,Metal Lantern,6,2023-10-18 19:42:45.873174,77.57,C00178,United Kingdom
INV003996,SC9347,Wooden Frame,9,2023-10-18 21:27:37.051410,18.24,C00242,Germany
INV003997,SC6592,Metal Lantern,1,2023-10-18 23:12:28.229645,94.73,C00041,USA
INV003998,SC2724,Vintage Mug,12,2023-10-19 00:57:19.407881,110.33,C00357,United Kingdom
INV003999,SC4343,Wall Clock,14,2023-10-19 02:42:10.586117,59.9,C00245,Australia
INV004000,SC1886,Cotton Bag,6,2023-10-19 04:27:01.764352,108.64,C00113,Belgium
INV004001,SC1721,Wooden Frame,1,2023-10-19 06:11:52.942588,49.74,C00365,United Kingdom
INV004002,SC8678,Wall Clock,22,2023-10-19 07:56:44.120824,118.68,C00256,United Kingdom
INV004003,SC4357,Cotton Bag,34,2023-10-19 09:41:35.299059,52.15,C00166,Spain
INV004004,SC1870,Scented Candle,11,2023-10-19 11:26:26.477295,39.53,C00342,United Kingdom
INV004005,SC7751,Vintage Mug,3,2023-10-19 13:11:17.655531,132.06,C00078,United Kingdom
INV004006,SC1497,Scented Candle,42,2023-10-19 14:56:08.833766,82.95,C00207,Germany
INV004007,SC2756,Metal Lantern,6,2023-10-19 16:41:00.012002,43.85,,Germany
INV004008,SC2117,Wall Clock,6,2023-10-19 18:25:51.190238,140.36,C00366,Belgium
INV004009,SC3828,Cotton Bag,20,2023-10-19 20:10:42.368473,104.09,C00196,Australia
INV004010,SC2647,Ceramic Bowl,21,2023-10-19 21:55:33.546709,34.27,C00321,Germany
INV004011,SC7992,Wall Clock,2,2023-10-19 23:40:24.724944,92.77,C00064,France
INV004012,SC7771,Throw Pillow,26,2023-10-20 01:25:15.903180,130.75,C00140,Sweden
INV004013,SC1142,Bamboo Tray,31,2023-10-20 03:10:07.081416,104.88,C00374,United Kingdom
INV004014,SC3761,Wooden Frame,26,2023-10-20 04:54:58.259651,37.85,,United Kingdom
INV004015,SC4435,Cotton Bag,32,2023-10-20 06:39:49.437887,97.85,C00373,Japan
INV004016,SC7622,Glass Vase,10,2023-10-20 08:24:40.616123,93.45,C00306,Sweden
INV004017,SC8069,Glass Vase,23,2023-10-20 10:09:31.794358,123.4,C00209,United Kingdom
INV004018,SC5512,Bamboo Tray,6,2023-10-20 11:54:22.972594,27.95,C00304,United Kingdom
INV004019,SC2848,Metal Lantern,23,2023-10-20 13:39:14.150830,105.4,C00073,Germany
INV004020,SC3696,Wall Clock,28,2023-10-20 15:24:05.329065,5.56,C00392,United Kingdom
INV004021,SC2717,Wall Clock,49,2023-10-20 17:08:56.507301,104.88,C00153,Netherlands
INV004022,SC4072,Glass Vase,30,2023-10-20 18:53:47.685537,144.12,C00135,United Kingdom
