InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month,MonthName,MonthOrder
INV004508,SC7135,Wooden Frame,13,2023-11-25 04:12:20.308061,115.91,C00334,USA,1506.83,11,Nov,11
INV004509,SC6573,Throw Pillow,31,2023-11-25 05:57:11.486297,35.82,C00249,Sweden,1110.42,11,Nov,11
INV004510,SC5131,Wooden Frame,33,2023-11-25 07:42:02.664532,135.66,C00012,Sweden,4476.78,11,Nov,11
INV004511,SC8189,Cotton Bag,39,2023-11-25 09:26:53.842768,15.95,C00283,Netherlands,622.05,11,Nov,11
INV004512,SC5535,Glass Vase,28,2023-11-25 11:11:45.021004,39.16,C00216,United Kingdom,1096.48,11,Nov,11
INV004513,SC3776,Glass Vase,25,2023-11-25 12:56:36.199239,99.96,C00319,United Kingdom,2499.0,11,Nov,11
INV004514,SC8697,Ceramic Bowl,32,2023-11-25 14:41:27.377475,101.55,C00311,United Kingdom,3249.6,11,Nov,11
INV004515,SC9386,Cotton Bag,9,2023-11-25 16:26:18.555711,48.03,C00082,Japan,432.27,11,Nov,11
INV004516,SC1662,Glass Vase,28,2023-11-25 18:11:09.733946,105.68,C00014,Germany,2959.04,11,Nov,11
INV004517,SC9671,Ceramic Bowl,31,2023-11-25 19:56:00.912182,59.11,C00056,USA,1832.41,11,Nov,11
INV004518,SC9044,Throw Pillow,17,2023-11-25 21:40:52.090418,1.53,C00342,Germany,26.01,11,Nov,11
INV004519,SC5218,Cotton Bag,23,2023-11-25 23:25:43.268653,25.65,C00282,Netherlands,589.9499999999999,11,Nov,11
INV004520,SC6060,Bamboo Tray,13,2023-11-26 01:10:34.446889,132.57,C00199,United Kingdom,1723.4099999999999,11,Nov,11
INV004521,SC6874,Bamboo Tray,10,2023-11-26 02:55:25.625125,34.57,C00348,United Kingdom,345.7,11,Nov,11
INV004522,SC6581,Bamboo Tray,16,2023-11-26 04:40:16.803360,18.27,C00166,Germany,292.32,11,Nov,11
INV004523,SC3014,Metal Lantern,6,2023-11-26 06:25:07.981596,102.81,C00292,Australia,616.86,11,Nov,11
INV004524,SC4789,Bamboo Tray,48,2023-11-26 08:09:59.159831,66.94,C00146,United Kingdom,3213.12,11,Nov,11
INV004525,SC8148,Cotton Bag,11,2023-11-26 09:54:50.338067,119.79,C00078,Spain,1317.69,11,Nov,11
INV004526,SC8766,Vintage Mug,3,2023-11-26 11:39:41.516303,129.42,C00112,Germany,388.26,11,Nov,11
INV004527,SC3364,Glass Vase,28,2023-11-26 13:24:32.694538,127.13,C00023,USA,3559.64,11,Nov,11
INV004528,SC4629,Bamboo Tray,41,2023-11-26 15:09:23.872774,47.98,C00375,United Kingdom,1967.1799999999998,11,Nov,11
INV004529,SC6919,Cotton Bag,15,2023-11-26 16:54:15.051010,76.57,C00116,Netherlands,1148.55,11,Nov,11
INV004530,SC6675,Wall Clock,13,2023-11-26 18:39:06.229245,98.05,C00142,United Kingdom,1274.6499999999999,11,Nov,11
INV004531,SC9872,Throw Pillow,42,2023-11-26 20:23:57.407481,49.31,C00197,USA,2071.02,11,Nov,11
INV004533,SC5651,Wooden Frame,17,2023-11-26 23:53:39.763952,75.11,C00028,Netherlands,1276.87,11,Nov,11
INV004534,SC1609,Ceramic Bowl,7,2023-11-27 01:38:30.942188,3.4,C00299,Sweden,23.8,11,Nov,11
INV004535,SC8940,Wall Clock,28,2023-11-27 03:23:22.120424,142.67,C00076,United Kingdom,3994.7599999999998,11,Nov,11
INV004536,SC4866,Wall Clock,38,2023-11-27 05:08:13.298659,119.81,C00018,United Kingdom,4552.78,11,Nov,11
INV004537,SC1371,Metal Lantern,13,2023-11-27 06:53:04.476895,30.01,C00100,Spain,390.13,11,Nov,11
INV004539,SC1615,Metal Lantern,15,2023-11-27 10:22:46.833366,147.45,C00365,United Kingdom,2211.75,11,Nov,11
INV004540,SC7911,Bamboo Tray,36,2023-11-27 12:07:38.011602,56.97,C00292,France,2050.92,11,Nov,11
INV004541,SC7010,Wooden Frame,28,2023-11-27 13:52:29.189837,117.88,C00125,United Kingdom,3300.64,11,Nov,11
INV004542,SC3253,Ceramic Bowl,15,2023-11-27 15:37:20.368073,67.85,C00007,United Kingdom,1017.7499999999999,11,Nov,11
INV004543,SC5942,Cotton Bag,46,2023-11-27 17:22:11.546309,129.82,C00023,Germany,5971.719999999999,11,Nov,11
INV004545,SC2268,Metal Lantern,31,2023-11-27 20:51:53.902780,4.9,C00117,France,151.9,11,Nov,11
INV004546,SC8454,Wooden Frame,4,2023-11-27 22:36:45.081016,45.22,C00370,Australia,180.88,11,Nov,11
INV004548,SC5571,Vintage Mug,34,2023-11-28 02:06:27.437487,139.04,C00021,United Kingdom,4727.36,11,Nov,11
INV004549,SC6229,Throw Pillow,27,2023-11-28 03:51:18.615723,16.65,C00252,Netherlands,449.54999999999995,11,Nov,11
INV004550,SC3237,Vintage Mug,10,2023-11-28 05:36:09.793958,90.77,C00326,USA,907.6999999999999,11,Nov,11
INV004551,SC5054,Scented Candle,30,2023-11-28 07:21:00.972194,46.37,C00309,United Kingdom,1391.1,11,Nov,11
INV004552,SC1935,Cotton Bag,45,2023-11-28 09:05:52.150430,133.57,C00084,Germany,6010.65,11,Nov,11
INV004553,SC7394,Scented Candle,20,2023-11-28 10:50:43.328665,115.13,C00362,Japan,2302.6,11,Nov,11
INV004554,SC8891,Metal Lantern,29,2023-11-28 12:35:34.506901,56.4,C00041,Japan,1635.6,11,Nov,11
INV004555,SC1325,Metal Lantern,29,2023-11-28 14:20:25.685137,26.31,C00203,United Kingdom,762.99,11,Nov,11
INV004556,SC8774,Vintage Mug,23,2023-11-28 16:05:16.863372,3.21,C00128,United Kingdom,73.83,11,Nov,11
INV004557,SC4861,Ceramic Bowl,21,2023-11-28 17:50:08.041608,93.74,C00142,United Kingdom,1968.54,11,Nov,11
INV004558,SC2985,Wooden Frame,48,2023-11-28 19:34:59.219843,61.81,C00344,Germany,2966.88,11,Nov,11
INV004559,SC5932,Bamboo Tray,43,2023-11-28 21:19:50.398079,48.24,C00103,Germany,2074.32,11,Nov,11
INV004560,SC5603,Wall Clock,10,2023-11-28 23:04:41.576315,147.85,C00107,Australia,1478.5,11,Nov,11
INV004561,SC3778,Metal Lantern,41,2023-11-29 00:49:32.754550,70.72,C00017,Belgium,2899.52,11,Nov,11
INV004562,SC9832,Scented Candle,12,2023-11-29 02:34:23.932786,112.85,C00025,United Kingdom,1354.1999999999998,11,Nov,11
INV004563,SC8754,Scented Candle,30,2023-11-29 04:19:15.111022,27.85,C00064,USA,835.5,11,Nov,11
INV004564,SC5078,Throw Pillow,33,2023-11-29 06:04:06.289257,3.5,C00342,United Kingdom,115.5,11,Nov,11
INV004565,SC2367,Cotton Bag,18,2023-11-29 07:48:57.467493,63.51,C00375,United Kingdom,1143.18,11,Nov,11
INV004566,SC5042,Vintage Mug,14,2023-11-29 09:33:48.645729,100.35,C00237,France,1404.8999999999999,11,Nov,11
INV004567,SC3575,Wall Clock,22,2023-11-29 11:18:39.823964,76.73,C00176,United Kingdom,1688.0600000000002,11,Nov,11
INV004568,SC7754,Vintage Mug,21,2023-11-29 13:03:31.002200,133.73,C00291,Germany,2808.33,11,Nov,11
INV004569,SC2581,Metal Lantern,1,2023-11-29 14:48:22.180436,65.95,C00293,Belgium,65.95,11,Nov,11
INV004570,SC2986,Glass Vase,49,2023-11-29 16:33:13.358671,47.68,C00311,United Kingdom,2336.32,11,Nov,11
INV004571,SC3240,Wall Clock,43,2023-11-29 18:18:04.536907,137.53,C00156,Netherlands,5913.79,11,Nov,11
INV004572,SC4966,Throw Pillow,15,2023-11-29 20:02:55.715143,61.91,C00385,United Kingdom,928.65,11,Nov,11
INV004573,SC8604,Scented Candle,36,2023-11-29 21:47:46.893378,41.54,C00053,United Kingdom,1495.44,11,Nov,11
INV004574,SC9320,Throw Pillow,47,2023-11-29 23:32:38.071614,16.0,C00073,France,752.0,11,Nov,11
INV004576,SC8493,Glass Vase,32,2023-11-30 03:02:20.428085,124.03,C00369,Germany,3968.96,11,Nov,11
INV004577,SC5103,Bamboo Tray,46,2023-11-30 04:47:11.606321,6.44,C00189,Australia,296.24,11,Nov,11
INV004578,SC3076,Wall Clock,33,2023-11-30 06:32:02.784556,54.76,C00013,Belgium,1807.08,11,Nov,11
INV004579,SC6231,Vintage Mug,41,2023-11-30 08:16:53.962792,112.86,C00047,Spain,4627.26,11,Nov,11
INV004580,SC3994,Wall Clock,39,2023-11-30 10:01:45.141028,142.04,C00160,United Kingdom,5539.5599999999995,11,Nov,11
INV004581,SC4744,Scented Candle,23,2023-11-30 11:46:36.319263,57.61,C00284,Spain,1325.03,11,Nov,11
INV004582,SC6594,Vintage Mug,43,2023-11-30 13:31:27.497499,131.0,C00053,France,5633.0,11,Nov,11
INV004583,SC8531,Bamboo Tray,2,2023-11-30 15:16:18.675735,59.97,C00287,Spain,119.94,11,Nov,11
INV004584,SC8371,Bamboo Tray,2,2023-11-30 17:01:09.853970,28.15,C00008,France,56.3,11,Nov,11
INV004585,SC2644,Cotton Bag,38,2023-11-30 18:46:01.032206,2.01,C00072,United Kingdom,76.38,11,Nov,11
INV004586,SC4144,Vintage Mug,29,2023-11-30 20:30:52.210442,50.53,C00380,France,1465.3700000000001,11,Nov,11
INV004587,SC1242,Wooden Frame,46,2023-11-30 22:15:43.388677,57.7,C00098,France,2654.2000000000003,11,Nov,11
INV004588,SC5085,Glass Vase,3,2023-12-01 00:00:34.566913,141.85,C00087,France,425.54999999999995,12,Dec,12
INV004589,SC8954,Wooden Frame,39,2023-12-01 01:45:25.745149,32.1,C00330,Belgium,1251.9,12,Dec,12
INV004591,SC8130,Vintage Mug,36,2023-12-01 05:15:08.101620,5.24,C00281,Germany,188.64000000000001,12,Dec,12
INV004592,SC7828,Cotton Bag,29,2023-12-01 06:59:59.279855,114.89,C00371,Germany,3331.81,12,Dec,12
INV004593,SC9362,Wall Clock,37,2023-12-01 08:44:50.458091,137.4,C00289,France,5083.8,12,Dec,12
INV004594,SC9844,Wall Clock,49,2023-12-01 10:29:41.636327,36.82,C00237,France,1804.18,12,Dec,12
INV004595,SC7331,Wall Clock,36,2023-12-01 12:14:32.814562,65.21,C00196,Sweden,2347.56,12,Dec,12
INV004596,SC4512,Cotton Bag,23,2023-12-01 13:59:23.992798,19.63,C00391,Australia,451.48999999999995,12,Dec,12
INV004597,SC2499,Metal Lantern,45,2023-12-01 15:44:15.171034,69.34,C00097,United Kingdom,3120.3,12,Dec,12
INV004598,SC3158,Vintage Mug,16,2023-12-01 17:29:06.349269,21.3,C00368,France,340.8,12,Dec,12
INV004599,SC6162,Wooden Frame,48,2023-12-01 19:13:57.527505,79.22,C00096,Australia,3802.56,12,Dec,12
INV004600,SC5039,Glass Vase,31,2023-12-01 20:58:48.705741,110.59,C00261,Australia,3428.29,12,Dec,12
INV004601,SC3035,Bamboo Tray,34,2023-12-01 22:43:39.883976,83.67,C00121,Australia,2844.78,12,Dec,12
INV004602,SC8977,Glass Vase,1,2023-12-02 00:28:31.062212,37.92,C00366,United Kingdom,37.92,12,Dec,12
INV004603,SC1857,Bamboo Tray,18,2023-12-02 02:13:22.240448,54.04,C00273,United Kingdom,972.72,12,Dec,12
INV004604,SC4823,Vintage Mug,40,2023-12-02 03:58:13.418683,96.33,C00332,United Kingdom,3853.2,12,Dec,12
INV004605,SC7770,Vintage Mug,43,2023-12-02 05:43:04.596919,89.08,C00052,Germany,3830.44,12,Dec,12
INV004606,SC1298,Throw Pillow,15,2023-12-02 07:27:55.775155,21.81,C00396,United Kingdom,327.15,12,Dec,12
INV004607,SC8244,Wooden Frame,48,2023-12-02 09:12:46.953390,126.97,C00318,USA,6094.5599999999995,12,Dec,12
INV004608,SC1923,Scented Candle,49,2023-12-02 10:57:38.131626,72.07,C00163,United Kingdom,3531.43,12,Dec,12
INV004609,SC5232,Bamboo Tray,17,2023-12-02 12:42:29.309861,25.61,C00190,Belgium,435.37,12,Dec,12
INV004610,SC5306,Ceramic Bowl,44,2023-12-02 14:27:20.488097,19.74,C00277,United Kingdom,868.56,12,Dec,12
INV004611,SC3799,Scented Candle,10,2023-12-02 16:12:11.666333,144.88,C00085,United Kingdom,1448.8,12,Dec,12
INV004612,SC7578,Wall Clock,20,2023-12-02 17:57:02.844568,43.31,C00194,France,866.2,12,Dec,12
INV004613,SC5875,Glass Vase,6,2023-12-02 19:41:54.022804,136.43,C00181,United Kingdom,818.58,12,Dec,12
INV004614,SC6326,Vintage Mug,8,2023-12-02 21:26:45.201040,62.47,C00021,Sweden,499.76,12,Dec,12
INV004615,SC7582,Ceramic Bowl,45,2023-12-02 23:11:36.379275,58.81,C00399,United Kingdom,2646.4500000000003,12,Dec,12
INV004616,SC2802,Bamboo Tray,34,2023-12-03 00:56:27.557511,105.59,C00203,Germany,3590.06,12,Dec,12
INV004617,SC3657,Metal Lantern,32,2023-12-03 02:41:18.735747,2.97,C00202,Sweden,95.04,12,Dec,12
INV004618,SC4346,Bamboo Tray,42,2023-12-03 04:26:09.913982,51.71,C00151,Germany,2171.82,12,Dec,12
INV004619,SC3949,Glass Vase,4,2023-12-03 06:11:01.092218,46.44,C00384,United Kingdom,185.76,12,Dec,12
INV004620,SC1941,Bamboo Tray,44,2023-12-03 07:55:52.270454,130.41,C00159,United Kingdom,5738.04,12,Dec,12
INV004621,SC2907,Bamboo Tray,39,2023-12-03 09:40:43.448689,80.07,C00310,France,3122.7299999999996,12,Dec,12
INV004622,SC5837,Cotton Bag,20,2023-12-03 11:25:34.626925,55.64,C00026,United Kingdom,1112.8,12,Dec,12
INV004623,SC9105,Wooden Frame,24,2023-12-03 13:10:25.805161,41.01,C00309,Germany,984.24,12,Dec,12
INV004624,SC2243,Scented Candle,24,2023-12-03 14:55:16.983396,89.19,C00066,USA,2140.56,12,Dec,12
INV004625,SC6696,Metal Lantern,26,2023-12-03 16:40:08.161632,24.02,C00263,Belgium,624.52,12,Dec,12
INV004626,SC2466,Vintage Mug,25,2023-12-03 18:24:59.339867,38.06,C00167,United Kingdom,951.5,12,Dec,12
INV004627,SC4957,Bamboo Tray,36,2023-12-03 20:09:50.518103,45.1,C00288,United Kingdom,1623.6000000000001,12,Dec,12
INV004628,SC2966,Metal Lantern,7,2023-12-03 21:54:41.696339,91.77,C00154,United Kingdom,642.39,12,Dec,12
INV004629,SC1375,Throw Pillow,10,2023-12-03 23:39:32.874574,56.93,C00343,Australia,569.3,12,Dec,12
INV004630,SC1262,Bamboo Tray,47,2023-12-04 01:24:24.052810,76.61,C00206,Germany,3600.67,12,Dec,12
INV004631,SC5362,Cotton Bag,12,2023-12-04 03:09:15.231046,98.09,C00153,USA,1177.08,12,Dec,12
INV004632,SC7502,Cotton Bag,1,2023-12-04 04:54:06.409281,143.51,C00184,Netherlands,143.51,12,Dec,12
INV004633,SC8833,Ceramic Bowl,25,2023-12-04 06:38:57.587517,115.08,C00159,United Kingdom,2877.0,12,Dec,12
INV004635,SC9106,Glass Vase,5,2023-12-04 10:08:39.943988,112.62,C00002,United Kingdom,563.1,12,Dec,12
INV004636,SC2652,Scented Candle,19,2023-12-04 11:53:31.122224,142.53,C00215,United Kingdom,2708.07,12,Dec,12
INV004637,SC6540,Throw Pillow,4,2023-12-04 13:38:22.300460,75.66,C00175,United Kingdom,302.64,12,Dec,12
INV004638,SC4892,Glass Vase,6,2023-12-04 15:23:13.478695,62.46,C00075,United Kingdom,374.76,12,Dec,12
INV004639,SC1599,Glass Vase,26,2023-12-04 17:08:04.656931,13.09,C00285,Australia,340.34,12,Dec,12
INV004640,SC5815,Ceramic Bowl,49,2023-12-04 18:52:55.835167,134.02,C00127,France,6566.9800000000005,12,Dec,12
INV004641,SC2912,Cotton Bag,39,2023-12-04 20:37:47.013402,38.1,C00049,United Kingdom,1485.9,12,Dec,12
INV004642,SC9792,Wooden Frame,39,2023-12-04 22:22:38.191638,11.0,C00032,Japan,429.0,12,Dec,12
INV004643,SC9572,Metal Lantern,9,2023-12-05 00:07:29.369873,81.27,C00158,Germany,731.43,12,Dec,12
INV004644,SC5213,Vintage Mug,45,2023-12-05 01:52:20.548109,127.12,C00015,United Kingdom,5720.400000000001,12,Dec,12
INV004645,SC4637,Wooden Frame,14,2023-12-05 03:37:11.726345,61.89,C00318,United Kingdom,866.46,12,Dec,12
INV004646,SC6599,Wooden Frame,48,2023-12-05 05:22:02.904580,117.79,C00334,Australia,5653.92,12,Dec,12
INV004647,SC7448,Wall Clock,9,2023-12-05 07:06:54.082816,125.7,C00243,Japan,1131.3,12,Dec,12
INV004648,SC9557,Wall Clock,15,2023-12-05 08:51:45.261052,68.98,C00017,Australia,1034.7,12,Dec,12
INV004649,SC8382,Wooden Frame,37,2023-12-05 10:36:36.439287,89.26,C00022,Sweden,3302.6200000000003,12,Dec,12
INV004650,SC9982,Cotton Bag,20,2023-12-05 12:21:27.617523,80.79,C00244,Germany,1615.8000000000002,12,Dec,12
INV004651,SC4569,Glass Vase,8,2023-12-05 14:06:18.795759,140.97,C00081,Germany,1127.76,12,Dec,12
INV004652,SC8707,Metal Lantern,32,2023-12-05 15:51:09.973994,109.24,C00144,France,3495.68,12,Dec,12
INV004653,SC1746,Glass Vase,47,2023-12-05 17:36:01.152230,138.91,C00008,Netherlands,6528.7699999999995,12,Dec,12
INV004654,SC9504,Glass Vase,21,2023-12-05 19:20:52.330466,34.17,C00167,Germany,717.57,12,Dec,12
INV004655,SC5633,Glass Vase,41,2023-12-05 21:05:43.508701,47.57,C00287,USA,1950.3700000000001,12,Dec,12
INV004656,SC1920,Metal Lantern,19,2023-12-05 22:50:34.686937,12.03,C00268,United Kingdom,228.57,12,Dec,12
INV004657,SC8008,Metal Lantern,29,2023-12-06 00:35:25.865173,75.74,C00289,Germany,2196.46,12,Dec,12
INV004658,SC3381,Ceramic Bowl,31,2023-12-06 02:20:17.043408,131.28,C00186,France,4069.68,12,Dec,12
INV004659,SC4618,Scented Candle,6,2023-12-06 04:05:08.221644,50.04,C00012,Australia,300.24,12,Dec,12
INV004660,SC9989,Wooden Frame,4,2023-12-06 05:49:59.399879,20.55,C00281,United Kingdom,82.2,12,Dec,12
INV004661,SC5443,Bamboo Tray,43,2023-12-06 07:34:50.578115,11.66,C00304,Germany,501.38,12,Dec,12
INV004662,SC1272,Ceramic Bowl,29,2023-12-06 09:19:41.756351,67.95,C00083,France,1970.5500000000002,12,Dec,12
INV004663,SC2773,Ceramic Bowl,42,2023-12-06 11:04:32.934586,25.86,C00055,Netherlands,1086.12,12,Dec,12
INV004664,SC3547,Vintage Mug,3,2023-12-06 12:49:24.112822,52.9,C00131,Spain,158.7,12,Dec,12
INV004665,SC4164,Bamboo Tray,1,2023-12-06 14:34:15.291058,123.27,C00125,Spain,123.27,12,Dec,12
INV004666,SC5780,Wall Clock,44,2023-12-06 16:19:06.469293,58.53,C00325,United Kingdom,2575.32,12,Dec,12
INV004667,SC1946,Vintage Mug,15,2023-12-06 18:03:57.647529,92.07,C00051,Japan,1381.05,12,Dec,12
INV004669,SC7719,Scented Candle,21,2023-12-06 21:33:40.004000,108.2,C00165,United Kingdom,2272.2000000000003,12,Dec,12
INV004670,SC9435,Throw Pillow,46,2023-12-06 23:18:31.182236,24.69,C00400,United Kingdom,1135.74,12,Dec,12
INV004672,SC7360,Glass Vase,7,2023-12-07 02:48:13.538707,97.08,C00033,Germany,679.56,12,Dec,12
INV004673,SC8657,Wall Clock,17,2023-12-07 04:33:04.716943,41.74,C00062,USA,709.58,12,Dec,12
INV004674,SC4590,Bamboo Tray,19,2023-12-07 06:17:55.895179,19.8,C00145,Spain,376.2,12,Dec,12
INV004675,SC2192,Metal Lantern,39,2023-12-07 08:02:47.073414,23.73,C00171,USA,925.47,12,Dec,12
INV004676,SC2464,Bamboo Tray,3,2023-12-07 09:47:38.251650,117.73,C00286,United Kingdom,353.19,12,Dec,12
INV004677,SC1390,Scented Candle,30,2023-12-07 11:32:29.429885,88.83,C00297,Australia,2664.9,12,Dec,12
INV004678,SC6615,Ceramic Bowl,35,2023-12-07 13:17:20.608121,58.04,C00117,United Kingdom,2031.3999999999999,12,Dec,12
INV004679,SC7106,Glass Vase,29,2023-12-07 15:02:11.786357,50.94,C00004,United Kingdom,1477.26,12,Dec,12
INV004680,SC9864,Throw Pillow,14,2023-12-07 16:47:02.964592,128.58,C00066,Netherlands,1800.1200000000001,12,Dec,12
INV004681,SC3560,Scented Candle,35,2023-12-07 18:31:54.142828,131.4,C00060,United Kingdom,4599.0,12,Dec,12
INV004682,SC6867,Ceramic Bowl,28,2023-12-07 20:16:45.321064,87.82,C00393,Netherlands,2458.96,12,Dec,12
INV004683,SC2211,Cotton Bag,30,2023-12-07 22:01:36.499299,79.39,C00287,Australia,2381.7,12,Dec,12
INV004684,SC2539,Bamboo Tray,26,2023-12-07 23:46:27.677535,122.74,C00345,USA,3191.24,12,Dec,12
INV004685,SC1643,Scented Candle,7,2023-12-08 01:31:18.855771,112.78,C00229,United Kingdom,789.46,12,Dec,12
INV004686,SC9693,Bamboo Tray,39,2023-12-08 03:16:10.034006,60.95,C00100,Spain,2377.05,12,Dec,12
INV004687,SC9921,Throw Pillow,31,2023-12-08 05:01:01.212242,13.79,C00119,Japan,427.48999999999995,12,Dec,12
INV004688,SC2283,Ceramic Bowl,5,2023-12-08 06:45:52.390478,115.62,C00069,USA,578.1,12,Dec,12
INV004689,SC8680,Bamboo Tray,35,2023-12-08 08:30:43.568713,26.55,C00152,Spain,929.25,12,Dec,12
INV004690,SC8345,Metal Lantern,47,2023-12-08 10:15:34.746949,3.93,C00280,Netherlands,184.71,12,Dec,12
INV004691,SC5386,Wall Clock,14,2023-12-08 12:00:25.925185,126.73,C00221,Germany,1774.22,12,Dec,12
INV004693,SC3339,Throw Pillow,27,2023-12-08 15:30:08.281656,133.91,C00165,Spain,3615.5699999999997,12,Dec,12
INV004694,SC9947,Vintage Mug,24,2023-12-08 17:14:59.459891,73.46,C00211,Australia,1763.04,12,Dec,12
INV004695,SC6930,Wooden Frame,40,2023-12-08 18:59:50.638127,139.08,C00279,USA,5563.200000000001,12,Dec,12
INV004696,SC6402,Wall Clock,29,2023-12-08 20:44:41.816363,54.06,C00063,Germany,1567.74,12,Dec,12
INV004697,SC6663,Throw Pillow,45,2023-12-08 22:29:32.994598,109.09,C00374,United Kingdom,4909.05,12,Dec,12
INV004698,SC6275,Scented Candle,22,2023-12-09 00:14:24.172834,46.2,C00370,France,1016.4000000000001,12,Dec,12
INV004699,SC1507,Metal Lantern,8,2023-12-09 01:59:15.351070,1.67,C00262,United Kingdom,13.36,12,Dec,12
INV004700,SC2436,Scented Candle,15,2023-12-09 03:44:06.529305,57.89,C00006,Germany,868.35,12,Dec,12
INV004701,SC9750,Cotton Bag,49,2023-12-09 05:28:57.707541,111.06,C00248,United Kingdom,5441.9400000000005,12,Dec,12
INV004702,SC8354,Wooden Frame,5,2023-12-09 07:13:48.885777,23.78,C00229,Germany,118.9,12,Dec,12
INV004703,SC5516,Metal Lantern,4,2023-12-09 08:58:40.064012,76.46,C00286,USA,305.84,12,Dec,12
INV004704,SC4622,Bamboo Tray,11,2023-12-09 10:43:31.242248,33.03,C00257,France,363.33000000000004,12,Dec,12
INV004705,SC5399,Bamboo Tray,18,2023-12-09 12:28:22.420484,12.58,C00063,United Kingdom,226.44,12,Dec,12
INV004706,SC6037,Glass Vase,42,2023-12-09 14:13:13.598719,93.19,C00392,Germany,3913.98,12,Dec,12
INV004707,SC9111,Bamboo Tray,49,2023-12-09 15:58:04.776955,142.87,C00028,United Kingdom,7000.63,12,Dec,12
INV004708,SC4715,Ceramic Bowl,30,2023-12-09 17:42:55.955191,47.64,C00345,France,1429.2,12,Dec,12
INV004709,SC8837,Wooden Frame,15,2023-12-09 19:27:47.133426,87.73,C00053,Germany,1315.95,12,Dec,12
INV004710,SC2301,Ceramic Bowl,6,2023-12-09 21:12:38.311662,143.11,C00252,Sweden,858.6600000000001,12,Dec,12
INV004711,SC8370,Wall Clock,16,2023-12-09 22:57:29.489897,98.1,C00038,United Kingdom,1569.6,12,Dec,12
INV004712,SC6185,Glass Vase,47,2023-12-10 00:42:20.668133,101.46,C00308,Netherlands,4768.62,12,Dec,12
INV004713,SC3155,Glass Vase,40,2023-12-10 02:27:11.846369,28.07,C00334,USA,1122.8,12,Dec,12
INV004714,SC7411,Bamboo Tray,9,2023-12-10 04:12:03.024604,74.65,C00139,Sweden,671.85,12,Dec,12
INV004715,SC7365,Metal Lantern,43,2023-12-10 05:56:54.202840,56.01,C00386,United Kingdom,2408.43,12,Dec,12
INV004717,SC2478,Cotton Bag,27,2023-12-10 09:26:36.559311,120.42,C00094,United Kingdom,3251.34,12,Dec,12
INV004718,SC7396,Wooden Frame,13,2023-12-10 11:11:27.737547,69.91,C00094,France,908.8299999999999,12,Dec,12
INV004719,SC9448,Wooden Frame,36,2023-12-10 12:56:18.915783,10.83,C00263,United Kingdom,389.88,12,Dec,12
INV004720,SC1441,Throw Pillow,27,2023-12-10 14:41:10.094018,135.97,C00323,USA,3671.19,12,Dec,12
INV004721,SC3646,Scented Candle,9,2023-12-10 16:26:01.272254,82.41,C00137,United Kingdom,741.6899999999999,12,Dec,12
INV004722,SC6209,Bamboo Tray,5,2023-12-10 18:10:52.450490,138.79,C00372,France,693.9499999999999,12,Dec,12
INV004723,SC7533,Throw Pillow,22,2023-12-10 19:55:43.628725,86.49,C00256,France,1902.78,12,Dec,12
INV004724,SC5677,Cotton Bag,31,2023-12-10 21:40:34.806961,11.84,C00395,Japan,367.04,12,Dec,12
INV004725,SC8211,Glass Vase,3,2023-12-10 23:25:25.985197,83.6,C00037,Netherlands,250.79999999999998,12,Dec,12
INV004726,SC3645,Vintage Mug,30,2023-12-11 01:10:17.163432,87.0,C00142,United Kingdom,2610.0,12,Dec,12
INV004727,SC9210,Cotton Bag,21,2023-12-11 02:55:08.341668,33.33,C00147,United Kingdom,699.93,12,Dec,12
INV004728,SC8933,Cotton Bag,35,2023-12-11 04:39:59.519903,71.45,C00008,United Kingdom,2500.75,12,Dec,12
INV004729,SC6476,Metal Lantern,6,2023-12-11 06:24:50.698139,69.73,C00251,Spain,418.38,12,Dec,12
INV004730,SC8928,Metal Lantern,28,2023-12-11 08:09:41.876375,94.0,C00135,Netherlands,2632.0,12,Dec,12
INV004731,SC3080,Metal Lantern,32,2023-12-11 09:54:33.054610,40.05,C00059,Australia,1281.6,12,Dec,12
INV004732,SC7089,Metal Lantern,42,2023-12-11 11:39:24.232846,87.89,C00123,United Kingdom,3691.38,12,Dec,12
INV004733,SC8396,Scented Candle,37,2023-12-11 13:24:15.411082,37.28,C00263,Spain,1379.3600000000001,12,Dec,12
INV004734,SC8797,Bamboo Tray,25,2023-12-11 15:09:06.589317,67.8,C00120,Australia,1695.0,12,Dec,12
INV004735,SC1861,Wooden Frame,32,2023-12-11 16:53:57.767553,19.72,C00259,Japan,631.04,12,Dec,12
INV004736,SC9346,Bamboo Tray,35,2023-12-11 18:38:48.945789,7.04,C00323,Australia,246.4,12,Dec,12
INV004737,SC4494,Bamboo Tray,22,2023-12-11 20:23:40.124024,49.11,C00018,United Kingdom,1080.42,12,Dec,12
INV004738,SC1904,Wooden Frame,24,2023-12-11 22:08:31.302260,42.27,C00301,Germany,1014.48,12,Dec,12
INV004739,SC2269,Metal Lantern,39,2023-12-11 23:53:22.480496,61.93,C00353,United Kingdom,2415.27,12,Dec,12
INV004740,SC1404,Bamboo Tray,30,2023-12-12 01:38:13.658731,144.35,C00092,Spain,4330.5,12,Dec,12
INV004741,SC2184,Scented Candle,32,2023-12-12 03:23:04.836967,79.05,C00164,Netherlands,2529.6,12,Dec,12
